producto_id,investigador_id,orden,rol,activo
P-GR-69294768A8DB,I-0000939960,,Autor listado en GrupLAC,1
P-GR-693601B3EBC1,I-0000015701,,Autor listado en GrupLAC,1
P-GR-694CA12AC9A9,I-0001623442,,Autor listado en GrupLAC,1
P-GR-696C9B7DCA8C,I-0000592811,,Autor listado en GrupLAC,1
P-GR-69729D28F6A0,I-0000691887,,Autor listado en GrupLAC,1
P-GR-69729D28F6A0,I-0000968943,,Autor listado en GrupLAC,1
P-GR-69729D28F6A0,I-0001334074,,Autor listado en GrupLAC,1
P-GR-698037251123,I-0001480034,,Autor listado en GrupLAC,1
P-GR-698AF330721B,I-0000235164,,Autor listado en GrupLAC,1
P-GR-69983615FAD9,I-0000531030,,Autor listado en GrupLAC,1
P-GR-699D9025108B,I-0000424226,,Autor listado en GrupLAC,1
P-GR-699D96DF9B89,I-0000537322,,Autor listado en GrupLAC,1
P-GR-699D96DF9B89,I-0001182072,,Autor listado en GrupLAC,1
P-GR-69A431BCBF02,I-0000062482,,Autor listado en GrupLAC,1
P-GR-69A431BCBF02,I-0001734145,,Autor listado en GrupLAC,1
P-GR-69A8572B35FD,I-0001526698,,Autor listado en GrupLAC,1
P-GR-69B25C0CF4EF,I-0001812365,,Autor listado en GrupLAC,1
P-GR-69B41AAAFE04,I-0000688487,,Autor listado en GrupLAC,1
P-GR-69B41AAAFE04,I-0001401057,,Autor listado en GrupLAC,1
P-GR-69B66337B547,I-0000772119,,Autor listado en GrupLAC,1
P-GR-69EC1033496B,I-0001404374,,Autor listado en GrupLAC,1
P-GR-69EC1033496B,I-0001718115,,Autor listado en GrupLAC,1
P-GR-69EC1033496B,I-0001812365,,Autor listado en GrupLAC,1
P-GR-69EC1033496B,I-0001951086,,Autor listado en GrupLAC,1
P-GR-69F5800BBC02,I-0000551007,,Autor listado en GrupLAC,1
P-GR-6A00607944DD,I-0001356529,,Autor listado en GrupLAC,1
P-GR-6A02ADC0CCEE,I-0000054157,,Autor listado en GrupLAC,1
P-GR-6A02ADC0CCEE,I-0000444740,,Autor listado en GrupLAC,1
P-GR-6A19A4858F02,I-0000154733,,Autor listado en GrupLAC,1
P-GR-6A2869C57737,I-0000546836,,Autor listado en GrupLAC,1
P-GR-6A2869C57737,I-0000599514,,Autor listado en GrupLAC,1
P-GR-6A2869C57737,I-0001089048,,Autor listado en GrupLAC,1
P-GR-6A2869C57737,I-0001578624,,Autor listado en GrupLAC,1
P-GR-6A2A236E2DFB,I-0001161423,,Autor listado en GrupLAC,1
P-GR-6A3E922E2B49,I-0000605816,,Autor listado en GrupLAC,1
P-GR-6A43C0D32285,I-0000689173,,Autor listado en GrupLAC,1
P-GR-6A43C0D32285,I-0000730050,,Autor listado en GrupLAC,1
P-GR-6A43C0D32285,I-0000883662,,Autor listado en GrupLAC,1
P-GR-6A4985DA3626,I-0000666106,,Autor listado en GrupLAC,1
P-GR-6A4985DA3626,I-0000749028,,Autor listado en GrupLAC,1
P-GR-6A4D542C01B0,I-0000883620,,Autor listado en GrupLAC,1
P-GR-6A532769FD81,I-0001599464,,Autor listado en GrupLAC,1
P-GR-6A5A750B35ED,I-0000579882,,Autor listado en GrupLAC,1
P-GR-6A61B25509B2,I-0001065971,,Autor listado en GrupLAC,1
P-GR-6A62A6954B47,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6A62A6954B47,I-0000684660,,Autor listado en GrupLAC,1
P-GR-6A6E24C8A5CB,I-0000126218,,Autor listado en GrupLAC,1
P-GR-6A7163A0C49F,I-0001399011,,Autor listado en GrupLAC,1
P-GR-6A726BD97DDF,I-0001016172,,Autor listado en GrupLAC,1
P-GR-6A905B570FEC,I-0000883662,,Autor listado en GrupLAC,1
P-GR-6AA00BC572A7,I-0001042912,,Autor listado en GrupLAC,1
P-GR-6AB0C750688D,I-0000525898,,Autor listado en GrupLAC,1
P-GR-6AB0C750688D,I-0001425678,,Autor listado en GrupLAC,1
P-GR-6AB0C750688D,I-0001462770,,Autor listado en GrupLAC,1
P-GR-6AB215B11607,I-0000028758,,Autor listado en GrupLAC,1
P-GR-6ABC920026E4,I-0000939960,,Autor listado en GrupLAC,1
P-GR-6AC60382AB72,I-0000666106,,Autor listado en GrupLAC,1
P-GR-6AC60382AB72,I-0000749028,,Autor listado en GrupLAC,1
P-GR-6AC6CC3C8DCD,I-0000424226,,Autor listado en GrupLAC,1
P-GR-6AC6CC3C8DCD,I-0000996378,,Autor listado en GrupLAC,1
P-GR-6AC6CC3C8DCD,I-0001356529,,Autor listado en GrupLAC,1
P-GR-6ACCA5DDD06D,I-0001404285,,Autor listado en GrupLAC,1
P-GR-6AD102F04FF9,I-0000424382,,Autor listado en GrupLAC,1
P-GR-6ADB25405359,I-0000449814,,Autor listado en GrupLAC,1
P-GR-6ADB25405359,I-0001404374,,Autor listado en GrupLAC,1
P-GR-6ADB25405359,I-0001597437,,Autor listado en GrupLAC,1
P-GR-6ADD48009EE4,I-0001044010,,Autor listado en GrupLAC,1
P-GR-6AF0E89F81E2,I-0000444740,,Autor listado en GrupLAC,1
P-GR-6AF20D6B3659,I-0000097275,,Autor listado en GrupLAC,1
P-GR-6AF2DDA45198,I-0000121439,,Autor listado en GrupLAC,1
P-GR-6AF2DDA45198,I-0001519770,,Autor listado en GrupLAC,1
P-GR-6AF2DDA45198,I-0001590356,,Autor listado en GrupLAC,1
P-GR-6AF2DDA45198,I-0001696341,,Autor listado en GrupLAC,1
P-GR-6AF2DDA45198,I-0001710557,,Autor listado en GrupLAC,1
P-GR-6B0208EBE45F,I-0001423391,,Autor listado en GrupLAC,1
P-GR-6B0980AEF019,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6B0980AEF019,I-0001441192,,Autor listado en GrupLAC,1
P-GR-6B0980AEF019,I-0001492887,,Autor listado en GrupLAC,1
P-GR-6B2011E4A7BB,I-0001647221,,Autor listado en GrupLAC,1
P-GR-6B261D36ACD7,I-0000597724,,Autor listado en GrupLAC,1
P-GR-6B261D36ACD7,I-0001399005,,Autor listado en GrupLAC,1
P-GR-6B312092EA62,I-0001582471,,Autor listado en GrupLAC,1
P-GR-6B3579B30957,I-0001425567,,Autor listado en GrupLAC,1
P-GR-6B3579B30957,I-0002061709,,Autor listado en GrupLAC,1
P-GR-6B37AC16AA9B,I-0001742599,,Autor listado en GrupLAC,1
P-GR-6B42819D3978,I-0000148258,,Autor listado en GrupLAC,1
P-GR-6B42819D3978,I-0001582707,,Autor listado en GrupLAC,1
P-GR-6B4B8400D969,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6B4B8400D969,I-0000233633,,Autor listado en GrupLAC,1
P-GR-6B501F338E92,I-0001398898,,Autor listado en GrupLAC,1
P-GR-6B5A99336F89,I-0000064046,,Autor listado en GrupLAC,1
P-GR-6B5A99336F89,I-0000171936,,Autor listado en GrupLAC,1
P-GR-6B5A99336F89,I-0001537020,,Autor listado en GrupLAC,1
P-GR-6B5A99336F89,I-0001746260,,Autor listado en GrupLAC,1
P-GR-6B625E2F0CD2,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6B6987905809,I-0001359432,,Autor listado en GrupLAC,1
P-GR-6B6987905809,I-0001486166,,Autor listado en GrupLAC,1
P-GR-6B6987905809,I-0001619352,,Autor listado en GrupLAC,1
P-GR-6B7D44F2EA91,I-0000939960,,Autor listado en GrupLAC,1
P-GR-6B7F4FCE9C9E,I-0000517313,,Autor listado en GrupLAC,1
P-GR-6B7F4FCE9C9E,I-0001338914,,Autor listado en GrupLAC,1
P-GR-6B87F3F27B85,I-0000233633,,Autor listado en GrupLAC,1
P-GR-6B87F3F27B85,I-0000996378,,Autor listado en GrupLAC,1
P-GR-6B87F3F27B85,I-0001441192,,Autor listado en GrupLAC,1
P-GR-6B8C9B07E3FD,I-0001416765,,Autor listado en GrupLAC,1
P-GR-6B8C9B07E3FD,I-0002028220,,Autor listado en GrupLAC,1
P-GR-6BA7D25E6BBD,I-0000097275,,Autor listado en GrupLAC,1
P-GR-6BA7D25E6BBD,I-0001696341,,Autor listado en GrupLAC,1
P-GR-6BA7D25E6BBD,I-0001836976,,Autor listado en GrupLAC,1
P-GR-6BAA69C0D00C,I-0000284009,,Autor listado en GrupLAC,1
P-GR-6BABB2344C38,I-0000186728,,Autor listado en GrupLAC,1
P-GR-6BB7B9D8CD30,I-0000689173,,Autor listado en GrupLAC,1
P-GR-6BCAF1E657F8,I-0001294008,,Autor listado en GrupLAC,1
P-GR-6BCAF1E657F8,I-0001348235,,Autor listado en GrupLAC,1
P-GR-6BD2B2BC0C19,I-0000126218,,Autor listado en GrupLAC,1
P-GR-6BE21C9B38E2,I-0000749028,,Autor listado en GrupLAC,1
P-GR-6BE21C9B38E2,I-0001346156,,Autor listado en GrupLAC,1
P-GR-6BFB1E06283D,I-0001350835,,Autor listado en GrupLAC,1
P-GR-6C0621051422,I-0000579696,,Autor listado en GrupLAC,1
P-GR-6C1B650632D7,I-0000597805,,Autor listado en GrupLAC,1
P-GR-6C39882A5484,I-0001471482,,Autor listado en GrupLAC,1
P-GR-6C3F5025FCD5,I-0000525898,,Autor listado en GrupLAC,1
P-GR-6C3F5025FCD5,I-0000706426,,Autor listado en GrupLAC,1
P-GR-6C5522DDE248,I-0000531030,,Autor listado en GrupLAC,1
P-GR-6C5522DDE248,I-0001597960,,Autor listado en GrupLAC,1
P-GR-6C55FF25650E,I-0000015701,,Autor listado en GrupLAC,1
P-GR-6C5A18FAC727,I-0001629185,,Autor listado en GrupLAC,1
P-GR-6C690C52EA22,I-0000689173,,Autor listado en GrupLAC,1
P-GR-6C690C52EA22,I-0001056786,,Autor listado en GrupLAC,1
P-GR-6C8169634AEB,I-0000462659,,Autor listado en GrupLAC,1
P-GR-6C81DBB14A46,I-0001441192,,Autor listado en GrupLAC,1
P-GR-6C81DBB14A46,I-0001492887,,Autor listado en GrupLAC,1
P-GR-6C830E6E94DD,I-0001599464,,Autor listado en GrupLAC,1
P-GR-6C8FC0956052,I-0000562998,,Autor listado en GrupLAC,1
P-GR-6CA5D61B4165,I-0000562998,,Autor listado en GrupLAC,1
P-GR-6CAB322C3D96,I-0000605816,,Autor listado en GrupLAC,1
P-GR-6CBB2F64EB17,I-0000557595,,Autor listado en GrupLAC,1
P-GR-6CBBB9B98653,I-0000997811,,Autor listado en GrupLAC,1
P-GR-6CBBB9B98653,I-0001037714,,Autor listado en GrupLAC,1
P-GR-6CBD7747C426,I-0000112231,,Autor listado en GrupLAC,1
P-GR-6CBD7747C426,I-0002175291,,Autor listado en GrupLAC,1
P-GR-6CD5DF0A8488,I-0000651559,,Autor listado en GrupLAC,1
P-GR-6CD5DF0A8488,I-0001651312,,Autor listado en GrupLAC,1
P-GR-6CDD919A0B0F,I-0000110347,,Autor listado en GrupLAC,1
P-GR-6CE06E250805,I-0000429392,,Autor listado en GrupLAC,1
P-GR-6CECC4B1E621,I-0000599484,,Autor listado en GrupLAC,1
P-GR-6CF299854960,I-0001399998,,Autor listado en GrupLAC,1
P-GR-6D0BDB417EE7,I-0000420174,,Autor listado en GrupLAC,1
P-GR-6D15F47A0782,I-0000057659,,Autor listado en GrupLAC,1
P-GR-6D15F47A0782,I-0000484768,,Autor listado en GrupLAC,1
P-GR-6D15F47A0782,I-0000772119,,Autor listado en GrupLAC,1
P-GR-6D15F47A0782,I-0001416765,,Autor listado en GrupLAC,1
P-GR-6D2D14EE4FED,I-0000689173,,Autor listado en GrupLAC,1
P-GR-6D3469386830,I-0001171739,,Autor listado en GrupLAC,1
P-GR-6D367B2BAFB2,I-0001076035,,Autor listado en GrupLAC,1
P-GR-6D39781BB17F,I-0001368772,,Autor listado en GrupLAC,1
P-GR-6D3A3861601F,I-0000296074,,Autor listado en GrupLAC,1
P-GR-6D4335CFD096,I-0001606624,,Autor listado en GrupLAC,1
P-GR-6D48AF0ADC50,I-0000116197,,Autor listado en GrupLAC,1
P-GR-6D48AF0ADC50,I-0002004369,,Autor listado en GrupLAC,1
P-GR-6D4B2F3DC5F0,I-0001535662,,Autor listado en GrupLAC,1
P-GR-6D4DA87859B6,I-0000570397,,Autor listado en GrupLAC,1
P-GR-6D5C44649909,I-0000015701,,Autor listado en GrupLAC,1
P-GR-6D7F9F74E788,I-0000064046,,Autor listado en GrupLAC,1
P-GR-6D8D570B3D5B,I-0000154733,,Autor listado en GrupLAC,1
P-GR-6D8D570B3D5B,I-0001166476,,Autor listado en GrupLAC,1
P-GR-6D91BDA2D297,I-0000027344,,Autor listado en GrupLAC,1
P-GR-6DA5B7E51719,I-0001510894,,Autor listado en GrupLAC,1
P-GR-6DAA3E52096A,I-0000167027,,Autor listado en GrupLAC,1
P-GR-6DAA3E52096A,I-0000484768,,Autor listado en GrupLAC,1
P-GR-6DAA3E52096A,I-0001447919,,Autor listado en GrupLAC,1
P-GR-6DB23EB9F659,I-0000163088,,Autor listado en GrupLAC,1
P-GR-6DB23EB9F659,I-0001076035,,Autor listado en GrupLAC,1
P-GR-6DB23EB9F659,I-0001349651,,Autor listado en GrupLAC,1
P-GR-6DB23EB9F659,I-0001736665,,Autor listado en GrupLAC,1
P-GR-6DC5722D52F1,I-0000562998,,Autor listado en GrupLAC,1
P-GR-6DC5C101F6EF,I-0000713899,,Autor listado en GrupLAC,1
P-GR-6DD003C149F1,I-0000028758,,Autor listado en GrupLAC,1
P-GR-6DD003C149F1,I-0000073192,,Autor listado en GrupLAC,1
P-GR-6DD003C149F1,I-0000484768,,Autor listado en GrupLAC,1
P-GR-6DDE1923CE93,I-0000579696,,Autor listado en GrupLAC,1
P-GR-6DE122C073DD,I-0000983098,,Autor listado en GrupLAC,1
P-GR-6DE166622AAC,I-0001516099,,Autor listado en GrupLAC,1
P-GR-6DE166622AAC,I-0001553351,,Autor listado en GrupLAC,1
P-GR-6DEB7CF3BA6A,I-0001419566,,Autor listado en GrupLAC,1
P-GR-6DECC7368BE3,I-0000057939,,Autor listado en GrupLAC,1
P-GR-6DECC7368BE3,I-0000999245,,Autor listado en GrupLAC,1
P-GR-6DED5B92688A,I-0001608971,,Autor listado en GrupLAC,1
P-GR-6DEFFE53D9C2,I-0001350835,,Autor listado en GrupLAC,1
P-GR-6DEFFE53D9C2,I-0001663422,,Autor listado en GrupLAC,1
P-GR-6E0CC80979D4,I-0001334074,,Autor listado en GrupLAC,1
P-GR-6E0CC80979D4,I-0001561197,,Autor listado en GrupLAC,1
P-GR-6E12705A1623,I-0000424382,,Autor listado en GrupLAC,1
P-GR-6E12705A1623,I-0000786357,,Autor listado en GrupLAC,1
P-GR-6E179A0543BC,I-0001848189,,Autor listado en GrupLAC,1
P-GR-6E179BC1B8C7,I-0001496333,,Autor listado en GrupLAC,1
P-GR-6E27178D7362,I-0000537322,,Autor listado en GrupLAC,1
P-GR-6E2D8A126EF8,I-0001037714,,Autor listado en GrupLAC,1
P-GR-6E3E7DC2ADE4,I-0000590711,,Autor listado en GrupLAC,1
P-GR-6E3E7DC2ADE4,I-0001860269,,Autor listado en GrupLAC,1
P-GR-6E4091A41D37,I-0000939960,,Autor listado en GrupLAC,1
P-GR-6E571A7E92AB,I-0000800287,,Autor listado en GrupLAC,1
P-GR-6E645D413A9E,I-0001236059,,Autor listado en GrupLAC,1
P-GR-6E7E1FC8002F,I-0000939960,,Autor listado en GrupLAC,1
P-GR-6E7EF04D0105,I-0000736333,,Autor listado en GrupLAC,1
P-GR-6E7EF04D0105,I-0001411123,,Autor listado en GrupLAC,1
P-GR-6E86235D6935,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6E86235D6935,I-0000233633,,Autor listado en GrupLAC,1
P-GR-6E98741BCACE,I-0001166476,,Autor listado en GrupLAC,1
P-GR-6EA1A2F4B6BA,I-0001582707,,Autor listado en GrupLAC,1
P-GR-6EBAC33DB391,I-0000484768,,Autor listado en GrupLAC,1
P-GR-6EBAC33DB391,I-0001667459,,Autor listado en GrupLAC,1
P-GR-6ED3AB8FC5BA,I-0000062482,,Autor listado en GrupLAC,1
P-GR-6ED58E311ACE,I-0001334340,,Autor listado en GrupLAC,1
P-GR-6ED8E250092D,I-0000137607,,Autor listado en GrupLAC,1
P-GR-6EEB5A501919,I-0000432415,,Autor listado en GrupLAC,1
P-GR-6EF2ADE732BC,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6EF2ADE732BC,I-0000996378,,Autor listado en GrupLAC,1
P-GR-6EF2ADE732BC,I-0001399381,,Autor listado en GrupLAC,1
P-GR-6F09898296CC,I-0001031279,,Autor listado en GrupLAC,1
P-GR-6F129EFF4840,I-0000689173,,Autor listado en GrupLAC,1
P-GR-6F1830FA1835,I-0000691887,,Autor listado en GrupLAC,1
P-GR-6F1830FA1835,I-0000968943,,Autor listado en GrupLAC,1
P-GR-6F29F08D470F,I-0000655376,,Autor listado en GrupLAC,1
P-GR-6F29F08D470F,I-0000778460,,Autor listado en GrupLAC,1
P-GR-6F29F8544DB2,I-0000689173,,Autor listado en GrupLAC,1
P-GR-6F46FB8D62F2,I-0001478298,,Autor listado en GrupLAC,1
P-GR-6F47F19D3BFB,I-0000789100,,Autor listado en GrupLAC,1
P-GR-6F47F19D3BFB,I-0001654313,,Autor listado en GrupLAC,1
P-GR-6F47F19D3BFB,I-0001654366,,Autor listado en GrupLAC,1
P-GR-6F5B9BE340E0,I-0000107603,,Autor listado en GrupLAC,1
P-GR-6F5B9BE340E0,I-0000996378,,Autor listado en GrupLAC,1
P-GR-6F5D5AFF083B,I-0000052949,,Autor listado en GrupLAC,1
P-GR-6F5D5AFF083B,I-0000105065,,Autor listado en GrupLAC,1
P-GR-6F5D5AFF083B,I-0000121861,,Autor listado en GrupLAC,1
P-GR-6F5D5AFF083B,I-0001595171,,Autor listado en GrupLAC,1
P-GR-6F68B04C6EF9,I-0000731374,,Autor listado en GrupLAC,1
P-GR-6F68B04C6EF9,I-0000772119,,Autor listado en GrupLAC,1
P-GR-6F717745F3B7,I-0000197696,,Autor listado en GrupLAC,1
P-GR-6F7E78543CB4,I-0001399951,,Autor listado en GrupLAC,1
P-GR-6F9013623D68,I-0000772119,,Autor listado en GrupLAC,1
P-GR-6F90C6C7DAB0,I-0001334074,,Autor listado en GrupLAC,1
P-GR-6F92AF78E813,I-0001697200,,Autor listado en GrupLAC,1
P-GR-6F9A3E65F061,I-0002207014,,Autor listado en GrupLAC,1
P-GR-6F9BE4009CB7,I-0000424030,,Autor listado en GrupLAC,1
P-GR-6FA9D3B2A5A0,I-0001553351,,Autor listado en GrupLAC,1
P-GR-6FB8EB2001FE,I-0000424382,,Autor listado en GrupLAC,1
P-GR-6FC7C4BC8AE2,I-0000431338,,Autor listado en GrupLAC,1
P-GR-6FC9F3C67497,I-0000424382,,Autor listado en GrupLAC,1
P-GR-6FCC4BF0B9B5,I-0000673650,,Autor listado en GrupLAC,1
P-GR-6FCD4457E81D,I-0001400018,,Autor listado en GrupLAC,1
P-GR-6FCD4457E81D,I-0001400020,,Autor listado en GrupLAC,1
P-GR-6FD1ED4815A4,I-0000163088,,Autor listado en GrupLAC,1
P-GR-6FD1ED4815A4,I-0000247413,,Autor listado en GrupLAC,1
P-GR-6FD1ED4815A4,I-0001076035,,Autor listado en GrupLAC,1
P-GR-6FD1ED4815A4,I-0001349651,,Autor listado en GrupLAC,1
P-GR-6FD1ED4815A4,I-0001724782,,Autor listado en GrupLAC,1
P-GR-6FE67D07E188,I-0001202898,,Autor listado en GrupLAC,1
P-GR-6FE91BA55A1D,I-0000214680,,Autor listado en GrupLAC,1
P-GR-6FED9253429D,I-0000227765,,Autor listado en GrupLAC,1
P-GR-6FF555B624C9,I-0000552186,,Autor listado en GrupLAC,1
P-GR-7001EB89B26F,I-0000437280,,Autor listado en GrupLAC,1
P-GR-7008E237D3E8,I-0000336777,,Autor listado en GrupLAC,1
P-GR-7009E63444DA,I-0000197840,,Autor listado en GrupLAC,1
P-GR-7013D8135B5E,I-0000549851,,Autor listado en GrupLAC,1
P-GR-70161EA03251,I-0002113933,,Autor listado en GrupLAC,1
P-GR-701EC99782E4,I-0000019148,,Autor listado en GrupLAC,1
P-GR-701EC99782E4,I-0000883620,,Autor listado en GrupLAC,1
P-GR-7024998331F2,I-0000116197,,Autor listado en GrupLAC,1
P-GR-702783D96FEC,I-0001421976,,Autor listado en GrupLAC,1
P-GR-702783D96FEC,I-0001687752,,Autor listado en GrupLAC,1
P-GR-702783D96FEC,I-0002176452,,Autor listado en GrupLAC,1
P-GR-70329C400561,I-0000651974,,Autor listado en GrupLAC,1
P-GR-70345A5879F5,I-0001379197,,Autor listado en GrupLAC,1
P-GR-704C9DFB57EA,I-0001149865,,Autor listado en GrupLAC,1
P-GR-70550C074F4D,I-0001526698,,Autor listado en GrupLAC,1
P-GR-705E30FCF713,I-0000112231,,Autor listado en GrupLAC,1
P-GR-706A80227663,I-0000424382,,Autor listado en GrupLAC,1
P-GR-7082EA564698,I-0001623442,,Autor listado en GrupLAC,1
P-GR-708498ED1516,I-0001848189,,Autor listado en GrupLAC,1
P-GR-7085D2B74FCA,I-0000947393,,Autor listado en GrupLAC,1
P-GR-7088ABF87B3C,I-0000126218,,Autor listado en GrupLAC,1
P-GR-709158F01BEB,I-0001037315,,Autor listado en GrupLAC,1
P-GR-7092506BBC7A,I-0000169171,,Autor listado en GrupLAC,1
P-GR-70967F6B267C,I-0000107603,,Autor listado en GrupLAC,1
P-GR-70967F6B267C,I-0000233633,,Autor listado en GrupLAC,1
P-GR-70C412599B2C,I-0001748912,,Autor listado en GrupLAC,1
P-GR-70D7F65038A7,I-0001606848,,Autor listado en GrupLAC,1
P-GR-70DAC1B6CA46,I-0001593829,,Autor listado en GrupLAC,1
P-GR-70E33D49FB4C,I-0000015699,,Autor listado en GrupLAC,1
P-GR-70E33D49FB4C,I-0000015701,,Autor listado en GrupLAC,1
P-GR-70E33D49FB4C,I-0000450260,,Autor listado en GrupLAC,1
P-GR-70E3D1E52272,I-0001486166,,Autor listado en GrupLAC,1
P-GR-70F7FC27B1CA,I-0000485896,,Autor listado en GrupLAC,1
P-GR-70FE9AAB43B1,I-0000233633,,Autor listado en GrupLAC,1
P-GR-71016D9C29CC,I-0000450260,,Autor listado en GrupLAC,1
P-GR-7108BE08A6F3,I-0000689173,,Autor listado en GrupLAC,1
P-GR-711B13CB0E7A,I-0000805068,,Autor listado en GrupLAC,1
P-GR-71210108B034,I-0001852023,,Autor listado en GrupLAC,1
P-GR-71231636B123,I-0000559822,,Autor listado en GrupLAC,1
P-GR-712D7607A7F6,I-0000400700,,Autor listado en GrupLAC,1
P-GR-712D7607A7F6,I-0000410098,,Autor listado en GrupLAC,1
P-GR-712D7607A7F6,I-0000410179,,Autor listado en GrupLAC,1
P-GR-7140F4B7647C,I-0000318264,,Autor listado en GrupLAC,1
P-GR-71436E08B3E9,I-0001404374,,Autor listado en GrupLAC,1
P-GR-7147B44EB35E,I-0001348235,,Autor listado en GrupLAC,1
P-GR-7172431419A4,I-0000960624,,Autor listado en GrupLAC,1
P-GR-7179CE0BB033,I-0001088890,,Autor listado en GrupLAC,1
P-GR-71811837F356,I-0001643085,,Autor listado en GrupLAC,1
P-GR-7193AE1A1FE1,I-0001490181,,Autor listado en GrupLAC,1
P-GR-7193AE1A1FE1,I-0001601441,,Autor listado en GrupLAC,1
P-GR-7193B344940D,I-0001341189,,Autor listado en GrupLAC,1
P-GR-7193B344940D,I-0001673490,,Autor listado en GrupLAC,1
P-GR-719717DB7168,I-0000235156,,Autor listado en GrupLAC,1
P-GR-719717DB7168,I-0000563978,,Autor listado en GrupLAC,1
P-GR-719717DB7168,I-0001626906,,Autor listado en GrupLAC,1
P-GR-719717DB7168,I-0001628806,,Autor listado en GrupLAC,1
P-GR-7199DA8DB4A7,I-0000939960,,Autor listado en GrupLAC,1
P-GR-71B1172D026A,I-0001526698,,Autor listado en GrupLAC,1
P-GR-71B2C597C6B3,I-0000666106,,Autor listado en GrupLAC,1
P-GR-71B2C597C6B3,I-0000749028,,Autor listado en GrupLAC,1
P-GR-71BB4402AEFE,I-0000997811,,Autor listado en GrupLAC,1
P-GR-71BB4402AEFE,I-0001065971,,Autor listado en GrupLAC,1
P-GR-71C5D4458A1B,I-0000237850,,Autor listado en GrupLAC,1
P-GR-71C5D4458A1B,I-0000247413,,Autor listado en GrupLAC,1
P-GR-71C5D4458A1B,I-0000573205,,Autor listado en GrupLAC,1
P-GR-71CC2340745D,I-0000028758,,Autor listado en GrupLAC,1
P-GR-71CF244A7343,I-0000772119,,Autor listado en GrupLAC,1
P-GR-71D80ECDC0FE,I-0001592573,,Autor listado en GrupLAC,1
P-GR-71DF2B9CFF8D,I-0000021091,,Autor listado en GrupLAC,1
P-GR-71DF2B9CFF8D,I-0001339855,,Autor listado en GrupLAC,1
P-GR-71EE06A911F8,I-0001655444,,Autor listado en GrupLAC,1
P-GR-71EE06A911F8,I-0002310724,,Autor listado en GrupLAC,1
P-GR-71F301966682,I-0001347072,,Autor listado en GrupLAC,1
P-GR-71FECDA90FDC,I-0000684660,,Autor listado en GrupLAC,1
P-GR-7219973BF57E,I-0000597287,,Autor listado en GrupLAC,1
P-GR-722650EC8E47,I-0000047376,,Autor listado en GrupLAC,1
P-GR-7239954D5AA7,I-0000410179,,Autor listado en GrupLAC,1
P-GR-7246FD1BD979,I-0000939960,,Autor listado en GrupLAC,1
P-GR-724A9D8A3040,I-0001498233,,Autor listado en GrupLAC,1
P-GR-724A9D8A3040,I-0001537020,,Autor listado en GrupLAC,1
P-GR-726F9E4CEA38,I-0001750045,,Autor listado en GrupLAC,1
P-GR-7275372DBB69,I-0000014994,,Autor listado en GrupLAC,1
P-GR-7275372DBB69,I-0000026734,,Autor listado en GrupLAC,1
P-GR-7275372DBB69,I-0000052099,,Autor listado en GrupLAC,1
P-GR-7275372DBB69,I-0001516099,,Autor listado en GrupLAC,1
P-GR-7275372DBB69,I-0001553351,,Autor listado en GrupLAC,1
P-GR-7275372DBB69,I-0001611502,,Autor listado en GrupLAC,1
P-GR-727FFAB584F5,I-0000432415,,Autor listado en GrupLAC,1
P-GR-728148108DA4,I-0000562866,,Autor listado en GrupLAC,1
P-GR-72824F25944F,I-0001044010,,Autor listado en GrupLAC,1
P-GR-729638F3D982,I-0000483303,,Autor listado en GrupLAC,1
P-GR-72ADD3E42D9E,I-0000107603,,Autor listado en GrupLAC,1
P-GR-72ADD3E42D9E,I-0000233633,,Autor listado en GrupLAC,1
P-GR-72ADD3E42D9E,I-0000284009,,Autor listado en GrupLAC,1
P-GR-72ADD3E42D9E,I-0000424226,,Autor listado en GrupLAC,1
P-GR-72D3B7E09F15,I-0001341687,,Autor listado en GrupLAC,1
P-GR-72E6ADEB11F0,I-0000112231,,Autor listado en GrupLAC,1
P-GR-72E6ADEB11F0,I-0001462770,,Autor listado en GrupLAC,1
P-GR-72E6ADEB11F0,I-0001794928,,Autor listado en GrupLAC,1
P-GR-72E6ADEB11F0,I-0001822800,,Autor listado en GrupLAC,1
P-GR-72F7727B3EA2,I-0001042912,,Autor listado en GrupLAC,1
P-GR-72F7727B3EA2,I-0001399005,,Autor listado en GrupLAC,1
P-GR-72F9DAF1812E,I-0000148944,,Autor listado en GrupLAC,1
P-GR-72F9DAF1812E,I-0001518366,,Autor listado en GrupLAC,1
P-GR-72F9DAF1812E,I-0001582707,,Autor listado en GrupLAC,1
P-GR-72F9DAF1812E,I-0002258788,,Autor listado en GrupLAC,1
P-GR-72FB3A613E5D,I-0000296074,,Autor listado en GrupLAC,1
P-GR-731CF031E7E8,I-0001037714,,Autor listado en GrupLAC,1
P-GR-732A9E8B6A8C,I-0000570397,,Autor listado en GrupLAC,1
P-GR-732D2101B5D9,I-0000450260,,Autor listado en GrupLAC,1
P-GR-73362199F2CA,I-0000336777,,Autor listado en GrupLAC,1
