id,nombre,codigo_cvlac,afiliacion,categoria,contacto,url,fuente,activo
I-0001590739,Richard Andres Ramirez Mercado,0001590739,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001590739,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/3 - 2015/12",1
I-0001514615,ROBERTO CARLOS CABALLERO FLOREZ,0001514615,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001514615,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/3 - 2015/12",1
I-0000071888,RUTH YALENA ZULETA TORRES,0000071888,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000071888,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - 2024/4",1
I-0001424349,Stephany Patricia Calderon Royero,0001424349,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001424349,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/1 - 2024/3",1
I-0000555142,Carlos martínez Acuña,0000555142,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000555142,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0000501816,OVIDIO RODOLFO BAQUERO BONILLA,0000501816,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000501816,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/1 - Actual",1
I-0002062780,gabriela alejandra illera torres,0002062780,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002062780,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/5 - 2023/11",1
I-0002152072,Miguel Negron Eduardo,0002152072,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002152072,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0000028528,Elsy Paola Villazon Villero,0000028528,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000028528,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0000537349,Ariel David Rincones Marriaga,0000537349,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000537349,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0000053790,Armando Martínez Rosales,0000053790,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000053790,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0001393656,Carmen Cristina Cuello Daza,0001393656,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001393656,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/1 - Actual",1
I-0001806246,EILEEN ARIAS PACHECO,0001806246,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001806246,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0002208404,Eli Rosa Soto Castrillón,0002208404,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002208404,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/1 - Actual",1
I-0001627619,Enderson Rondón Polo,0001627619,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001627619,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0001922603,IVAN DANIEL POLO CONTRERAS,0001922603,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001922603,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/3 - Actual",1
I-0001450071,JANNER ANDRÉS SANJUANELO OBREGÓN,0001450071,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001450071,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0001745538,KELLY MARCELA ANAYA CUELLO,0001745538,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001745538,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0000059193,Luis Eduardo Torres Morón,0000059193,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000059193,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/2 - Actual",1
I-0002022036,María Fernanda Ceballos Padilla,0002022036,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002022036,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0001635580,MERLEN JHOANA MOSQUERA MINDIOLA,0001635580,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001635580,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/1 - Actual",1
I-0002083093,RICARDO ANDRES HERNANDEZ MENDOZA,0002083093,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002083093,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0002019853,Valentina Escobar avendaño,0002019853,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002019853,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0001013300,DORIS MARINA CERCHIARO FERNANDEZ,0001013300,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001013300,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/11 - Actual",1
I-0000124916,Alejandra Sixley Linero Hidalgo,0000124916,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000124916,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/7 - 2022/11",1
I-0001711175,Alexis Junior Andrade Leal,0001711175,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001711175,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/7 - 2022/11",1
I-0001612994,ANA YIMENA TORRES BENJUMEA,0001612994,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001612994,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0001409130,ANGELICA ISABEL ROMERO DAZA,0001409130,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001409130,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0000179897,Anita Lucia Romo Benavides,0000179897,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000179897,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/7 - 2022/11",1
I-0002531838,Anyoli Nathacha Florian Meza,0002531838,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002531838,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/9 - Actual",1
I-0000880175,AURA MARIA NUMA LOPEZ,0000880175,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000880175,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2022/11",1
I-0001650965,Belkis Vanessa Cuesta Morato,0001650965,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001650965,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/6 - Actual",1
I-0002222628,Breidis Patricia Ariza Duque,0002222628,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002222628,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/6 - Actual",1
I-0000168168,Carlos Andres Porras Nieto,0000168168,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000168168,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/5 - 2022/11",1
I-0001724181,Dickson Alberto Rojas Carrillo,0001724181,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001724181,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - 2022/11",1
I-0001757001,Elvia Rosa López Panza,0001757001,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001757001,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/2 - Actual",1
I-0001673490,ISABEL LUCIA GUERRA DANGOND,0001673490,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001673490,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/3 - Actual",1
I-0000880159,Jacqueline DANIES VALVERDE,0000880159,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000880159,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2022/11",1
I-0001355629,javier galindo ospino,0001355629,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001355629,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2024/12",1
I-0001447095,JENYFER JESSIKA PALENCIA SIERRA,0001447095,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001447095,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0002061929,JOSE JONAS PEREZ MEJIA,0002061929,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002061929,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/11 - 2026/8",1
I-0000078038,Julia Karina Mejia Rincon,0000078038,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000078038,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/1 - Actual",1
I-0001671916,MARGARETH CORZO CONTRERAS,0001671916,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001671916,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/6 - Actual",1
I-0002061945,María Camila Díaz Daza,0002061945,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002061945,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/11 - 2026/8",1
I-0001347072,María Inés Mantilla Pastrana,0001347072,,Investigador Senior (IS),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001347072,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/1 - Actual",1
I-0002053762,Marianella Ramírez Uribe,0002053762,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002053762,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/11 - 2024/12",1
I-0000020186,Mariluz Ortiz Jimenez,0000020186,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000020186,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2022/11",1
I-0000902837,Oscar Javier Vergara Escobar,0000902837,,Investigador Senior (IS),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000902837,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/2 - Actual",1
I-0000014567,Paola Katherine Niño Rincón,0000014567,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000014567,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0001446474,paola margarita camargo mejia,0001446474,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001446474,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/5 - Actual",1
I-0000167850,ROSA VIRGINIA DAZA VEGA,0000167850,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000167850,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0001724183,Samir Alfaro León,0001724183,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001724183,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - 2022/11",1
I-0001341189,SILENIS EMILCE ESCOBAR RAMÍREZ,0001341189,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001341189,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0002531874,Sugeys Lorena Paba Marquez,0002531874,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002531874,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/9 - Actual",1
I-0002422069,Valery Jisseth Suárez Ramirez,0002422069,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002422069,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/9 - Actual",1
I-0000023278,YISETH KATHERINE ROJAS PICON,0000023278,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000023278,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0000442380,Melfi Campo Torres,0000442380,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000442380,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2003/1 - Actual",1
I-0000442933,César Augusto López Cruz,0000442933,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000442933,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2003/1 - Actual",1
I-0000253510,Adalberto Antonio BOLAÑO SANDOVAL,0000253510,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000253510,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/7 - Actual",1
I-0000103632,ALVARO RAMIRO ARRIETA HERNANDEZ,0000103632,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000103632,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/9 - Actual",1
I-0001781183,ANA LUISA GONZALEZ OÑATE,0001781183,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001781183,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2003/1 - 2008/1",1
I-0001504232,Andrea Carolina López Campo,0001504232,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001504232,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/1 - 2017/1",1
I-0001638707,Angie Vanessa Pérez Monroy,0001638707,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001638707,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/7 - 2016/2",1
I-0001761060,Aylin Yisseth Gómez Sánchez,0001761060,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001761060,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/9 - 2021/10",1
I-0000589365,Cristóbal Cruz Romero,0000589365,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000589365,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2008/1 - 2024/6",1
I-0002131460,Daniel Elías Pérez Peralta,0002131460,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002131460,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/8 - Actual",1
I-0001639223,Dianela Carolina Márquez Barbosa,0001639223,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001639223,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2015/11",1
I-0001061330,Eiver José Barceló Gonzalez,0001061330,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001061330,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/8 - 2013/3",1
I-0000080906,ELDA MAVET CASTRO SIERRA,0000080906,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000080906,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2019/2",1
I-0000061890,Gerson Ismael Oñate García,0000061890,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000061890,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - Actual",1
I-0001638679,giselle andrea quintero medina,0001638679,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001638679,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/1 - 2017/1",1
I-0000148399,HEIDER LUIS ARRIETA ROA,0000148399,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000148399,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/3 - Actual",1
I-0001761077,JEINER ORLANDO CAMPO SOTO,0001761077,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001761077,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/9 - 2021/12",1
I-0001800267,Julián David Contreras Iturriago,0001800267,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001800267,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/9 - 2022/11",1
I-0002466970,Karen Lizeth López Alvarado,0002466970,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002466970,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/4 - Actual",1
I-0001234439,Kellys Johanna Sosa Bernal,0001234439,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001234439,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2008/1 - 2012/11",1
I-0001449230,Kevin Samir García Urariyú,0001449230,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001449230,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/11 - 2012/3",1
I-0002034563,Kiara Marcela Rodríguez Samper,0002034563,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002034563,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/8 - 2024/6",1
I-0000988030,Ledis Elvira Ramos Herazo,0000988030,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000988030,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2007/12 - 2012/11",1
I-0001449675,Leonar José Rios Buelvas,0001449675,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001449675,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/11 - 2012/11",1
